"schemaVersion","gameName","numPlayers","numCells","numVertices","numEdges","numRows","numColumns","numCorners","numComponents","numPhases","numPlayableSites","avgNumDirections","avgNumOrthogonal","avgNumDiagonal","isStacking","isStochastic","isAlternating","hasHiddenInfo","requiresTeams","hasTrack","hasCard","hasHandDice","hasHeuristics","isVertexGame","isEdgeGame","isCellGame","isDeductionPuzzle"
"2","Spreta","2","27","40","66","4","10","4","1","2","40","6.0","3.3","2.7","0","0","1","0","0","1","0","0","0","1","0","0","0"
"2","Sute","2","21","32","52","4","8","4","1","1","32","5.88","3.25","2.62","0","0","1","0","0","1","0","0","1","1","0","0","0"
"2","Tchela","2","18","36","48","4","11","12","1","3","36","4.67","2.67","2.0","0","0","1","0","0","1","0","0","0","1","0","0","0"
"2","Tshuba","2","9","16","24","4","4","4","1","1","18","5.25","3.0","2.25","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","Tsoro (Additional Capture)","2","21","32","52","4","8","4","1","1","32","5.88","3.25","2.62","0","0","1","0","0","1","0","0","1","1","0","0","0"
"2","Tsoro (Baia)","2","36","52","87","4","13","4","1","2","54","6.12","3.35","2.77","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","Tsoro (Reentered Captures)","2","21","32","52","4","8","4","1","1","32","5.88","3.25","2.62","0","0","1","0","0","1","0","0","1","1","0","0","0"
"2","Tsoro","2","21","32","52","4","8","4","1","1","32","5.88","3.25","2.62","0","0","1","0","0","1","0","0","1","1","0","0","0"
"2","Cirgol","2","0","10","10","4","4","10","1","1","12","2.0","2.0","0.0","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","Katro","2","25","36","60","6","6","4","1","1","36","6.11","3.33","2.78","0","0","1","0","0","1","0","0","1","1","0","0","0"
"2","Mbelele","2","13","36","42","3","20","16","1","1","36","3.78","2.33","1.44","0","0","1","0","0","1","0","0","0","1","0","0","0"
"2","Okwe (Achalla)","2","0","14","10","4","4","10","1","1","14","1.43","1.43","0.0","0","0","1","0","0","1","0","0","1","1","0","0","0"
"2","Pic","5","0","15","15","8","15","15","1","1","20","2.0","2.0","0.0","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","Sat Gol","2","0","7","7","4","7","7","1","1","9","2.0","2.0","0.0","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","Sowing","2","0","8","7","1","8","2","1","1","10","1.75","1.75","0.0","1","0","1","0","0","1","0","0","0","1","0","1","0"
"2","Abalala'e","2","10","18","27","3","6","4","1","1","30","5.22","3.0","2.22","0","0","1","0","0","1","0","0","1","1","0","1","0"
"2","Gabata (Adowa)","2","10","18","27","3","6","4","1","2","30","5.22","3.0","2.22","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","Gabata (Aksum)","2","10","18","27","3","6","4","1","2","30","5.22","3.0","2.22","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","Rab'e","2","10","18","27","3","6","4","1","2","30","5.22","3.0","2.22","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","Selus (Massawa)","2","10","18","27","3","6","4","1","2","30","5.22","3.0","2.22","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","Selus","2","10","18","27","3","6","4","1","1","20","5.22","3.0","2.22","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","The Concentration Game","2","6","12","17","3","4","4","1","1","12","4.83","2.83","2.0","0","0","1","0","0","1","0","0","0","1","0","0","0"
"2","Adi","2","7","14","20","2","8","2","1","2","14","4.29","2.86","1.43","0","0","1","0","0","1","0","0","0","1","0","0","0"
"2","Adidada","2","7","14","20","2","8","2","1","1","21","4.29","2.86","1.43","0","0","1","0","0","1","0","0","1","1","0","1","0"
"2","Adjiboto","2","4","10","13","2","5","4","1","2","16","4.2","2.6","1.6","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","Ako Okwe","2","6","12","17","2","7","2","1","1","12","4.17","2.83","1.33","0","0","1","0","0","1","0","0","1","1","0","0","0"
"2","Altiev","2","5","12","16","2","6","4","1","1","14","4.33","2.67","1.67","0","0","1","0","0","1","0","0","1","1","0","1","0"
"2","Andada","2","11","24","34","2","12","4","1","2","26","4.67","2.83","1.83","0","0","1","0","0","1","0","0","1","1","0","1","0"
"2","Andot","2","5","12","16","2","6","4","1","1","12","4.33","2.67","1.67","0","0","1","0","0","1","0","0","1","1","0","0","0"
"2","Aw-li On-nam Ot-tjin","2","10","20","29","2","11","2","1","1","20","4.5","2.9","1.6","0","0","1","0","0","1","0","0","1","1","0","0","0"
"2","Awagagae","2","5","12","16","2","6","4","1","2","19","4.33","2.67","1.67","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","Awari","2","5","12","16","2","6","4","1","1","19","4.33","2.67","1.67","0","0","1","0","0","1","0","0","1","1","0","1","0"
"2","Azigo","2","19","40","58","2","20","4","1","2","61","4.8","2.9","1.9","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","Baqura","2","5","12","16","2","6","4","1","3","19","4.33","2.67","1.67","0","0","1","0","0","1","0","0","1","1","0","1","0"
"2","Bay Khom","2","5","10","14","2","6","2","1","2","17","4.0","2.8","1.2","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","Bechi","2","3","8","10","2","4","4","1","2","13","4.0","2.5","1.5","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","Bosh","2","4","10","13","2","5","4","1","2","16","4.2","2.6","1.6","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","Boukerourou","2","3","8","10","2","4","4","1","1","8","4.0","2.5","1.5","0","0","1","0","0","1","0","0","1","1","0","0","0"
"2","Buqruru","2","3","8","10","2","4","4","1","3","13","4.0","2.5","1.5","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","Chongka'","2","8","16","23","2","9","2","1","1","16","4.38","2.88","1.5","0","0","1","0","0","1","0","0","1","1","0","0","0"
"2","Chonka","2","8","16","23","2","9","2","1","1","16","4.38","2.88","1.5","0","0","1","0","0","1","0","0","0","1","0","0","0"
"2","Chungcajon","2","8","16","23","2","9","2","1","1","16","4.38","2.88","1.5","0","0","1","0","0","1","0","0","1","1","0","0","0"
"2","Dabuda","2","9","20","28","2","10","4","1","2","31","4.6","2.8","1.8","0","0","1","0","0","1","0","0","1","1","0","1","0"
"2","Daramuti","2","8","16","23","2","9","2","1","3","16","4.38","2.88","1.5","0","0","1","0","0","1","0","0","0","1","0","0","0"
"2","Das Bohnenspiel","2","7","14","20","2","8","2","1","1","14","4.29","2.86","1.43","0","0","1","0","0","1","0","0","1","1","0","0","0"
"2","Deka","2","1","13","12","3","5","4","1","1","13","2.77","1.85","0.92","0","0","1","0","0","1","0","0","0","1","0","0","0"
"2","Dongjintian","2","4","10","13","2","5","4","1","1","16","4.2","2.6","1.6","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","Duene","2","7","14","20","2","8","2","1","2","14","4.29","2.86","1.43","0","0","1","0","0","1","0","0","1","1","0","0","0"
"2","En Gehe","2","39","80","118","2","40","4","1","1","121","4.9","2.95","1.95","0","0","1","0","0","1","0","0","1","1","0","1","0"
"2","English Wari (St. Lucia)","2","7","14","20","2","8","2","1","2","14","4.29","2.86","1.43","0","0","1","0","0","1","0","0","1","1","0","0","0"
"2","Enindji","2","7","14","20","2","8","2","1","1","14","4.29","2.86","1.43","0","0","1","0","0","1","0","0","0","1","0","0","0"
"2","Erherhe","2","7","14","20","2","8","2","1","2","14","4.29","2.86","1.43","0","0","1","0","0","1","0","0","0","1","0","0","0"
"2","FairKalah","2","7","14","20","2","8","2","1","1","14","4.29","2.86","1.43","0","0","1","0","0","1","0","0","0","1","0","0","0"
"2","Fergen Gobale","2","4","14","15","2","8","10","1","2","20","3.29","2.14","1.14","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","Foji","2","5","12","16","2","6","4","1","1","19","4.33","2.67","1.67","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","Fondji","2","7","14","20","2","8","2","1","1","14","4.29","2.86","1.43","0","0","1","0","0","1","0","0","0","1","0","0","0"
"2","French Wari","2","5","12","16","2","6","4","1","1","19","4.33","2.67","1.67","0","0","1","0","0","1","0","0","1","1","0","1","0"
"2","Gabata (Adegrat)","2","5","12","16","2","6","4","1","2","19","4.33","2.67","1.67","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","Gabata (Ansaba)","2","5","12","16","2","6","4","1","2","19","4.33","2.67","1.67","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","Gabata (Oromo)","2","5","12","16","2","6","4","1","3","19","4.33","2.67","1.67","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","Gabata (Wuqro)","2","5","12","16","2","6","4","1","3","19","4.33","2.67","1.67","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","Galatjang","2","7","14","20","2","8","2","1","2","14","4.29","2.86","1.43","0","0","1","0","0","1","0","0","1","1","0","0","0"
"2","Gamacha (Nobility)","2","5","12","16","2","6","4","1","1","19","4.33","2.67","1.67","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","Gamacha","2","11","24","34","2","12","4","1","2","26","4.67","2.83","1.83","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","Gifia","2","5","10","14","2","6","2","1","2","10","4.0","2.8","1.2","0","0","1","0","0","1","0","0","0","1","0","0","0"
"2","Halusa","2","5","12","16","2","6","4","1","1","19","4.33","2.67","1.67","0","0","1","0","0","1","0","0","1","1","0","1","0"
"2","Hoyito","2","5","12","16","2","6","4","1","1","19","4.33","2.67","1.67","0","0","1","0","0","1","0","0","1","1","0","1","0"
"2","Hufesay","2","5","12","16","2","6","4","1","2","19","4.33","2.67","1.67","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","I Pere","2","4","10","13","2","5","4","1","2","12","4.2","2.6","1.6","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","I","2","2","6","7","2","3","4","1","1","10","3.67","2.33","1.33","0","0","1","0","0","1","0","0","1","1","0","1","0"
"2","Intotoi","2","11","24","34","2","12","4","1","4","37","4.67","2.83","1.83","0","0","1","0","0","1","0","0","1","1","0","1","0"
"2","Iyogh","2","7","16","22","2","8","4","1","2","25","4.5","2.75","1.75","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","J'erin","2","5","12","16","2","6","4","1","2","19","4.33","2.67","1.67","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","J'odu","2","7","14","20","2","8","2","1","1","14","4.29","2.86","1.43","0","0","1","0","0","1","0","0","1","1","0","0","0"
"2","Kalah","2","7","14","20","2","8","2","1","1","14","4.29","2.86","1.43","0","0","1","0","0","1","0","0","1","1","0","0","0"
"2","Kanji Guti","2","6","14","19","2","7","4","1","1","22","4.43","2.71","1.71","0","0","1","0","0","1","0","0","1","1","0","1","0"
"2","Kapana Bona","2","2","6","7","2","3","4","1","1","10","3.67","2.33","1.33","0","0","1","0","0","1","0","0","1","1","0","1","0"
"2","Kara","2","4","8","11","3","5","2","1","1","8","3.75","2.75","1.0","0","0","1","0","0","1","0","0","1","1","0","0","0"
"2","Katrayo","2","5","12","16","2","6","4","1","1","12","4.33","2.67","1.67","0","0","1","0","0","1","0","0","0","1","0","0","0"
"2","Kay","2","7","14","20","2","8","2","1","1","14","4.29","2.86","1.43","0","0","1","0","0","1","0","0","0","1","0","0","0"
"2","Khrour","2","1","4","4","2","2","4","1","2","7","3.0","2.0","1.0","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","Khutka Boia","2","4","10","13","2","5","4","1","3","16","4.2","2.6","1.6","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","Kiuthi","2","7","14","20","2","8","2","1","2","14","4.29","2.86","1.43","0","0","1","0","0","1","0","0","0","1","0","0","0"
"2","Koro","2","5","12","16","2","6","4","1","1","14","4.33","2.67","1.67","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","Kotu Baendum","2","8","16","23","2","9","2","1","4","16","4.38","2.88","1.5","0","0","1","0","0","1","0","0","0","1","0","0","0"
"2","Kpo","2","7","14","20","2","8","2","1","1","14","4.29","2.86","1.43","0","0","1","0","0","1","0","0","0","1","0","0","0"
"2","La'b Akila","2","6","14","19","2","7","4","1","1","22","4.43","2.71","1.71","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","Lam Waladach","2","5","12","16","2","6","4","1","3","19","4.33","2.67","1.67","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","Lamosh","2","5","12","16","2","6","4","1","3","19","4.33","2.67","1.67","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","Laomuzhu","2","4","10","13","2","5","4","3","3","18","4.2","2.6","1.6","1","0","1","0","0","1","0","0","0","1","0","1","0"
"2","Leyla Gobale (Gabradarre)","2","5","12","16","2","6","4","1","2","19","4.33","2.67","1.67","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","Leyla Gobale (Somaliland)","2","5","12","16","2","6","4","1","1","19","4.33","2.67","1.67","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","Leyla","2","5","12","16","2","6","4","1","2","19","4.33","2.67","1.67","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","Li'b al-'Aqil","2","5","12","16","2","6","4","1","3","19","4.33","2.67","1.67","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","Li'b al-Ghashim","2","5","12","16","2","6","4","1","3","19","4.33","2.67","1.67","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","Lontu-Holo","2","7","14","20","2","8","2","1","6","14","4.29","2.86","1.43","0","0","1","0","0","1","0","0","0","1","0","0","0"
"2","Luuth","2","6","14","19","2","7","4","1","2","22","4.43","2.71","1.71","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","Main Chongkak","2","7","14","20","2","8","2","1","2","14","4.29","2.86","1.43","0","0","1","0","0","1","0","0","0","1","0","0","0"
"2","Mangala (Bedouin)","2","5","12","16","2","6","4","1","4","20","4.33","2.67","1.67","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","Mangala (Suez)","2","5","12","16","2","6","4","1","2","19","4.33","2.67","1.67","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","Mangala (Turkey)","2","6","14","19","2","7","4","1","1","22","4.43","2.71","1.71","0","0","1","0","0","1","0","0","1","1","0","1","0"
"2","Mank","2","9","18","26","2","10","2","1","1","18","4.44","2.89","1.56","0","0","1","0","0","1","0","0","0","1","0","0","0"
"2","Mankala","2","5","12","16","2","6","4","1","1","19","4.33","2.67","1.67","0","0","1","0","0","1","0","0","1","1","0","1","0"
"2","Mawkar Katiya","2","6","14","19","2","7","4","1","2","22","4.43","2.71","1.71","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","Meusueb","2","7","14","20","2","8","2","1","1","14","4.29","2.86","1.43","0","0","1","0","0","1","0","0","1","1","0","0","0"
"2","Mewelad","2","5","12","16","2","6","4","1","2","19","4.33","2.67","1.67","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","Motiq","2","6","14","19","2","7","4","1","2","22","4.43","2.71","1.71","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","Ntyenge","2","7","16","22","2","8","4","1","1","25","4.5","2.75","1.75","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","O An Quan","2","6","12","17","2","7","2","2","2","22","4.17","2.83","1.33","1","0","1","0","0","1","0","0","0","1","0","1","0"
"2","Obridje","2","7","14","20","2","8","2","1","1","14","4.29","2.86","1.43","0","0","1","0","0","1","0","0","0","1","0","0","0"
"2","Okwe (Nigeria)","2","9","20","28","2","10","4","1","2","31","4.6","2.8","1.8","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","Omangunta Peeta","2","6","14","19","2","7","4","1","2","22","4.43","2.71","1.71","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","Oure Ngat","2","3","8","10","2","4","4","1","1","13","4.0","2.5","1.5","0","0","1","0","0","1","0","0","1","1","0","1","0"
"2","Ovalhu","2","9","18","26","2","10","2","1","2","18","4.44","2.89","1.56","0","0","1","0","0","1","0","0","0","1","0","0","0"
"2","Oware","2","7","14","20","2","8","2","1","1","14","4.29","2.86","1.43","0","0","1","0","0","1","0","0","1","1","0","0","0"
"2","Pachgarhwa","2","4","10","13","2","5","4","1","1","16","4.2","2.6","1.6","0","0","1","0","0","1","0","0","1","1","0","1","0"
"2","Pallankuli","2","6","14","19","2","7","4","1","2","22","4.43","2.71","1.71","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","Papan Dakon","2","8","16","23","2","9","2","1","2","16","4.38","2.88","1.5","0","0","1","0","0","1","0","0","0","1","0","0","0"
"2","Puhulmutu","2","8","16","23","2","9","2","1","3","16","4.38","2.88","1.5","0","0","1","0","0","1","0","0","0","1","0","0","0"
"2","Qelat (Beni Amir-Mensa)","2","5","12","16","2","6","4","1","1","12","4.33","2.67","1.67","0","0","1","0","0","1","0","0","0","1","0","0","0"
"2","Raja Pasu Mandiri","3","0","17","12","3","7","7","1","2","17","1.41","1.41","0.0","0","0","1","0","0","1","0","0","0","1","0","0","0"
"2","Rio Kadalis","2","5","12","16","2","6","4","1","2","19","4.33","2.67","1.67","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","Shono","2","7","14","20","2","8","2","1","1","14","4.29","2.86","1.43","0","0","1","0","0","1","0","0","0","1","0","0","0"
"2","Sonka","2","6","12","17","2","7","2","1","2","12","4.17","2.83","1.33","0","0","1","0","0","1","0","0","0","1","0","0","0"
"2","Sungka","2","8","16","23","2","9","2","1","2","16","4.38","2.88","1.5","0","0","1","0","0","1","0","0","1","1","0","0","0"
"2","Tap Urdy","2","5","12","16","2","6","4","1","1","19","4.33","2.67","1.67","0","0","1","0","0","1","0","0","1","1","0","1","0"
"2","Tapata","2","11","24","34","2","12","4","1","2","24","4.67","2.83","1.83","0","0","1","0","0","1","0","0","1","1","0","0","0"
"2","Ti","2","7","14","20","2","8","2","1","2","14","4.29","2.86","1.43","0","0","1","0","0","1","0","0","0","1","0","0","0"
"2","Toguz Kumalak","2","0","20","16","3","10","6","1","1","20","1.6","1.6","0.0","0","0","1","0","0","1","0","0","1","1","0","0","0"
"2","Um el Banat","2","5","12","16","2","6","4","1","2","19","4.33","2.67","1.67","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","Um el Tuweisat","2","2","6","7","2","3","4","1","1","10","3.67","2.33","1.33","0","0","1","0","0","1","0","0","1","1","0","1","0"
"2","Um el-Bagara","2","4","10","13","2","5","4","1","1","16","4.2","2.6","1.6","0","0","1","0","0","1","0","0","1","1","0","1","0"
"2","Um el-Bil","2","5","12","16","2","6","4","1","2","19","4.33","2.67","1.67","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","Unnee Tugalluulax","2","5","12","16","2","6","4","1","1","19","4.33","2.67","1.67","0","0","1","0","0","1","0","0","1","1","0","1","0"
"2","Uril","2","7","14","20","2","8","2","1","1","14","4.29","2.86","1.43","0","0","1","0","0","1","0","0","1","1","0","0","0"
"2","Uthi","2","9","18","26","2","10","2","1","2","18","4.44","2.89","1.56","0","0","1","0","0","1","0","0","0","1","0","0","0"
"2","Vai Lung Thlan","2","5","12","16","2","6","4","1","1","19","4.33","2.67","1.67","0","0","1","0","0","1","0","0","1","1","0","1","0"
"2","Wa'ache Waledat","2","5","12","16","2","6","4","1","1","19","4.33","2.67","1.67","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","Walak-Pussa","2","8","16","23","2","9","2","1","3","16","4.38","2.88","1.5","0","0","1","0","0","1","0","0","0","1","0","0","0"
"2","Wari","2","7","14","20","2","8","2","1","1","16","4.29","2.86","1.43","0","0","1","0","0","1","0","0","0","1","0","1","0"
"2","Waurie","2","7","14","20","2","8","2","1","1","14","4.29","2.86","1.43","0","0","1","0","0","1","0","0","1","1","0","0","0"
"2","Whyo","2","7","14","20","2","8","2","1","1","14","4.29","2.86","1.43","0","0","1","0","0","1","0","0","0","1","0","0","0"
"2","Woli","2","5","12","16","2","6","4","1","1","19","4.33","2.67","1.67","0","0","1","0","0","1","0","0","1","1","0","1","0"
"2","Wore","2","3","8","10","2","4","4","1","1","13","4.0","2.5","1.5","0","0","1","0","0","1","0","0","1","1","0","1","0"
"2","Wouri","2","5","12","16","2","6","4","1","1","19","4.33","2.67","1.67","0","0","1","0","0","1","0","0","1","1","0","1","0"
"2","Yovodi","2","7","14","20","2","8","2","1","1","14","4.29","2.86","1.43","0","0","1","0","0","1","0","0","1","1","0","0","0"
"2","Yovodji","2","5","12","16","2","6","4","1","1","19","4.33","2.67","1.67","0","0","1","0","0","1","0","0","1","1","0","1","0"
"2","Yucebao","2","6","12","17","2","7","2","3","2","22","4.17","2.83","1.33","1","0","1","0","0","1","0","0","0","1","0","1","0"
"2","4 Squared","2","64","100","160","10","10","16","2","1","102","5.76","3.2","2.56","0","0","1","0","0","0","0","0","0","1","0","1","0"
"2","Agapi","2","64","81","144","8","8","4","3","1","64","6.56","3.5","3.06","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Amazons","2","100","121","220","10","10","4","3","1","100","6.84","3.6","3.24","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Bamboo","2","61","150","210","9","9","6","3","1","61","9.44","5.11","4.33","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Blue Nile","2","61","150","210","9","9","6","1","2","61","9.44","5.11","4.33","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Claustro","2","37","27","63","6","6","6","2","1","27","4.67","4.67","0.0","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Co Chan Cho","2","4","5","8","3","3","4","2","1","5","3.2","3.2","0.0","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Col","2","61","150","210","9","9","6","2","1","61","9.44","5.11","4.33","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Cram","2","36","49","84","6","6","4","2","1","36","6.11","3.33","2.78","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Do Guti","2","0","5","7","3","3","5","2","2","7","2.8","2.8","0.0","0","0","1","0","0","0","0","0","0","1","0","1","0"
"2","Dodo","2","37","96","132","7","7","6","2","1","37","8.76","4.86","3.89","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Domineering","2","36","49","84","6","6","4","2","1","36","6.11","3.33","2.78","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Dorvon Cag","2","0","5","6","3","3","4","2","2","7","2.4","2.4","0.0","0","0","1","0","0","0","0","0","1","1","0","1","0"
"2","Duidoku","2","81","100","180","9","9","4","9","1","81","6.72","3.56","3.16","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Epoxy","2","46","39","84","8","8","6","2","1","39","4.77","4.31","0.46","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Ex Nihilo","2","61","150","210","9","9","6","3","1","61","9.44","5.11","4.33","1","0","1","0","0","0","0","0","0","0","0","1","0"
"2","First Attack","2","64","81","144","8","8","4","1","1","64","6.56","3.5","3.06","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Forge","2","35","48","82","8","6","4","2","2","48","6.33","3.42","2.92","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Game of Dwarfs","2","4","8","16","4","4","2","2","3","9","4.0","4.0","0.0","0","0","1","0","0","0","0","0","0","1","0","1","0"
"2","Garrisons","2","52","36","87","7","7","6","2","1","36","4.83","4.83","0.0","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Gopher","2","91","216","306","11","11","6","2","1","91","9.89","5.27","4.62","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Gurvan Xudag","2","2","9","10","3","3","4","2","1","9","3.11","2.22","0.89","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Hex Amazons","2","127","294","420","13","13","6","3","2","127","10.2","5.39","4.82","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Ho-Bag Gonu","2","4","11","14","5","5","2","2","1","11","2.55","2.55","0.0","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Isolation","2","49","64","112","7","7","4","3","1","49","6.37","3.43","2.94","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Janes Soppi (Symmetrical)","2","4","11","18","3","5","2","2","2","17","3.27","3.27","0.0","0","0","1","0","0","0","0","0","0","1","0","1","0"
"2","Jostle","2","100","121","220","10","10","4","2","1","100","6.84","3.6","3.24","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","L Game","2","16","25","40","4","4","4","3","1","16","5.25","3.0","2.25","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Lewthwaite's Game","2","16","25","40","5","5","4","2","1","25","5.76","3.2","2.56","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Madelinette","2","4","7","11","3","3","4","2","1","7","3.14","3.14","0.0","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Migration","2","49","64","112","8","8","4","2","1","64","6.56","3.5","3.06","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Mu Torere","2","0","9","16","3","3","8","2","1","9","3.56","3.56","0.0","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","NoGo","2","64","81","144","9","9","4","2","1","81","6.72","3.56","3.16","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Orthokon","2","9","16","24","4","4","4","2","1","16","5.25","3.0","2.25","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Oumoul Kono","2","4","5","8","3","3","4","2","1","5","3.2","3.2","0.0","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Overflow","2","36","49","84","6","6","4","1","1","36","6.11","3.33","2.78","1","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Pathway","2","36","49","84","6","6","4","2","1","36","6.11","3.33","2.78","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Pentomino","2","60","77","136","6","10","4","12","1","72","6.47","3.47","3.0","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Pong Hau K'i","2","0","5","7","3","3","5","2","1","7","2.8","2.8","0.0","0","0","1","0","0","0","0","0","0","1","0","1","0"
"2","Ratio","2","4","8","16","4","4","2","2","2","9","4.0","4.0","0.0","0","0","1","0","0","0","0","0","0","1","0","1","0"
"2","Root","2","61","150","210","9","9","6","1","1","61","9.44","5.11","4.33","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Roots","2","91","216","306","11","11","6","2","1","91","9.89","5.27","4.62","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Shred","2","331","726","1056","21","21","6","3","1","331","10.88","5.62","5.26","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Slimetrail","2","121","286","406","11","11","4","2","1","121","9.92","5.29","4.63","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Snailtrail","2","49","64","112","7","7","4","3","1","49","6.37","3.43","2.94","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Snort","2","64","81","144","8","8","4","2","1","64","6.56","3.5","3.06","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Snowpaque","2","61","150","210","9","9","6","1","2","61","9.44","5.11","4.33","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Spots","2","61","150","210","9","9","6","1","1","61","9.44","5.11","4.33","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Susan","2","61","150","210","9","9","6","2","1","61","9.44","5.11","4.33","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","T'uk T'uk","2","36","49","84","6","6","4","2","1","36","6.11","3.33","2.78","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","TacTix","2","16","25","40","4","4","4","1","1","16","5.25","3.0","2.25","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Temeen Tavag","2","0","5","7","3","3","5","2","2","7","2.8","2.8","0.0","0","0","1","0","0","0","0","0","0","1","0","1","0"
